,APOGEE_ID,RA,DEC,VHELIO,VERR,VSCATTER,NVISITS,SNR,Hmag
92,2M01315119+3117318,22.963296,31.292183,-17.655122756958008,0.0684516131877899,0.1800089180469513,3,107.2702865600586,12.083999633789062
93,2M01315262+3029260,22.969263,30.490574,13.768632888793944,0.0562714822590351,0.2905302345752716,4,195.99688720703125,11.093999862670898
94,2M01315300+3159410,22.970861,31.994724,-23.249380111694336,0.0866969153285026,0.057706743478775,3,82.49900817871094,12.164999961853027
95,2M01315500+3029522,22.979168,30.497837,12.844547271728516,0.0257957354187965,0.0302292946726083,3,535.6714477539062,9.16100025177002
96,2M01315656+3153526,22.985701,31.897961,470.72369384765625,2.2191083431243896,10.374329566955566,7,22.236459732055664,14.324000358581545
97,2M01320010+3021563,23.000458,30.365639,51.62803268432617,0.109536737203598,16.436595916748047,11,506.3296508789063,10.29800033569336
98,2M01320067+2938327,23.0028,29.642437,-28.83646774291992,0.0249039530754089,0.053361739963293,3,220.809814453125,11.045000076293944
99,2M01320502+2925059,23.020953,29.418322,27.578351974487305,0.0388803221285343,2.889746904373169,3,168.09461975097656,11.19499969482422
100,2M01320686+3133191,23.028617,31.555321,1004.7619018554688,8.075343132019043,0.0,1,3.498530864715576,11.29800033569336
101,2M01320770+3131102,23.032089,31.51952,-5.1364922523498535,0.0260077454149723,1.0548138618469238,3,411.821533203125,9.84000015258789
102,2M01320894+3201360,23.037284,32.026672,-0.1720033138990402,0.0374894849956035,0.042837455868721,3,154.60458374023438,11.298999786376951
103,2M01321199+2917290,23.049979,29.291389,-26.096099853515625,0.0339835919439792,0.0876802131533622,3,265.63653564453125,10.137999534606934
104,2M01321209+3126232,23.050406,31.439787,-58.36690902709961,0.022961426526308,0.0214981324970722,3,230.81704711914065,10.904999732971191
105,2M01321220+3010410,23.050834,30.178059,-86.78929901123047,0.0395815260708332,1.4951151609420776,3,100.81458282470705,11.868000030517578
106,2M01321281+2948435,23.053398,29.812103,-35.36695098876953,0.1072153076529502,0.1743057072162628,3,94.96063995361328,12.128000259399414
107,2M01321988+3138128,23.082864,31.636902,-92.98821258544922,0.0418251603841781,0.0739261284470558,3,161.20169067382812,11.619999885559082
108,2M01322115+2943236,23.088128,29.723249,-12.083638191223145,0.3623055219650268,9.43246841430664,11,58.737300872802734,14.30799961090088
109,2M01322177+2952538,23.090715,29.881626,-33.27475357055664,0.0402476117014884,7.230605602264404,4,229.1410369873047,11.319000244140623
110,2M01322558+2952188,23.106599,29.871889,-13.020939826965332,0.045152124017477,0.0494986176490783,6,197.4004364013672,11.980999946594238
111,2M01322647+3006161,23.110296,30.104494,23.665817260742188,0.0222441274672746,0.0378632023930549,4,380.6743774414063,10.244999885559082
112,2M01323605+2939479,23.150215,29.663317,-12.766250610351562,0.0179000701755285,0.0199588350951671,2,728.3615112304688,7.034999847412109
113,2M01323796+2957102,23.158172,29.952843,-15.672588348388672,0.2813951969146728,1.1724576950073242,12,62.21931076049805,14.309000015258787
114,2M01323909+2922135,23.16288,29.370422,-9.294585227966309,0.0291364267468452,0.0772759094834327,3,256.8060302734375,10.333000183105469
115,2M01323917+3140265,23.163249,31.674032,-15.876293182373049,0.0546681880950927,0.624281108379364,3,95.28024291992188,12.17199993133545
116,2M01323938+2952443,23.164116,29.878977,-15.130352973937988,0.0575746744871139,0.0415668785572052,3,116.08293914794922,12.097999572753906
117,2M01324491+3141021,23.187138,31.68392,-27.023481369018555,0.0212968289852142,0.0632388964295387,3,844.7986450195312,8.020999908447266
118,2M01324750+2930064,23.197925,29.501797,-36.17530059814453,0.0352050103247165,0.0877749174833297,3,211.14630126953125,11.409000396728516
119,2M01324792+2933470,23.199676,29.563065,10.680112838745115,0.0316289141774177,0.0811815783381462,4,313.4415283203125,10.553000450134276
120,2M01325248+3010399,23.218672,30.177773,-18.301055908203125,0.092994712293148,0.2326068878173828,4,139.782470703125,12.08899974822998
121,2M01330452+3142135,23.268849,31.703773,-1.5864366292953491,0.041560161858797,0.093542605638504,4,219.07862854003903,11.130999565124512
122,2M01330801+3029328,23.283407,30.492449,-46.35677337646485,0.0434964522719383,0.2115264683961868,4,120.24546813964844,11.970999717712402
123,2M01331509+3056011,23.312904,30.93364,-10.62724494934082,0.0301255732774734,0.0877328589558601,3,194.7948303222656,11.576000213623049
124,2M01332505+3144280,23.354411,31.741131,-53.00372314453125,0.0280657615512609,0.0520831793546676,2,148.9764862060547,11.444000244140623
125,2M01332525+2915079,23.355249,29.252218,71.06157684326172,0.0736617296934127,2.735682964324951,13,203.4725341796875,12.199999809265137
126,2M01332948+3109288,23.372849,31.158014,-8.459301948547363,0.1235045343637466,21.05234146118164,3,236.55108642578125,11.03499984741211
127,2M01332983+3142550,23.374303,31.715305,41.18925857543945,2.1723482608795166,5.303400039672852,2,5.938681602478027,14.321999549865724
128,2M01333116+2956445,23.379863,29.9457,-3.2350454330444336,0.0628751888871193,8.52865219116211,4,424.9057922363281,9.92199993133545
129,2M01333708+3023213,23.404535,30.389263,7.314006805419922,0.174486756324768,3.937735080718994,12,2068.4150390625,7.578000068664551
130,2M01333969+3150277,23.415376,31.841055,-18.03778648376465,0.0613987892866134,1.048665165901184,3,126.74119567871094,12.071000099182127
131,2M01333979+3129163,23.415801,31.487871,-51.230125427246094,0.0400492064654827,0.148534819483757,3,147.8355712890625,11.970999717712402
132,2M01334055+3053119,23.418966,30.886656,19.083106994628903,0.0512055084109306,2.483820915222168,4,196.2454071044922,11.515000343322754
133,2M01334193+3029174,23.424746,30.488167,5.709394454956055,0.0354791916906833,0.0840760096907615,3,160.63026428222656,11.553999900817873
134,2M01334578+2929086,23.440758,29.485723,-44.57976531982422,0.2029086649417877,0.3589487969875335,12,52.73518371582031,14.312999725341797
135,2M01334643+3103262,23.443469,31.05728,-1.7958556413650513,0.0337678790092468,0.112051211297512,4,216.92376708984372,11.255999565124512
136,2M01334651+3106182,23.443807,31.10508,14.6154203414917,0.0652274563908577,0.6581931114196777,3,117.74612426757812,12.027999877929688
137,2M01334670+2908042,23.444596,29.134516,21.675966262817383,0.0516836792230606,0.1687231361865997,4,112.6119384765625,12.12399959564209
138,2M01335091+3150072,23.462128,31.835348,-7.14202880859375,0.0585721544921398,0.1412633210420608,3,140.62667846679688,11.836000442504885
139,2M01335103+2942545,23.46266,29.715145,21.17142677307129,0.2936495244503021,4.714181900024414,12,48.38581085205078,14.309000015258787
140,2M01335204+2911522,23.466835,29.19784,-0.1205074191093444,0.0551334731280803,0.1559754163026809,3,96.56233215332033,12.123000144958496
141,2M01335300+3102189,23.470847,31.038595,-28.40215492248535,0.0639338716864585,0.0668727234005928,3,137.6464080810547,11.777999877929688
