col1,col2
4511.0,1.9202027791980451E-4
4512.0,1.9637177194377603E-4
4513.0,2.007254155520882E-4
4514.0,2.050822885264204E-4
4515.0,2.0944141804519543E-4
4516.0,2.1380224442973234E-4
4517.0,2.1816674260907774E-4
4518.0,2.2253300982964344E-4
4519.0,2.2690217309473008E-4
4520.0,2.3127344927426072E-4
4521.0,2.4616140664637933E-4
4522.0,2.610594848549404E-4
4523.0,2.7596627762298547E-4
4524.0,2.9088129697728363E-4
4525.0,3.05806451413018E-4
4526.0,3.207408775576966E-4
4527.0,3.356844778442587E-4
4528.0,3.506372465554398E-4
4529.0,3.6559864017311815E-4
4530.0,3.805697867019048E-4
4531.0,3.955539069081255E-4
4532.0,4.10548115099029E-4
4533.0,4.2555118114445765E-4
4534.0,4.4056525232259833E-4
4535.0,4.5558728163358535E-4
4536.0,4.706179972617981E-4
4537.0,4.8566068236811634E-4
4538.0,5.00711269321438E-4
4539.0,5.157730102237782E-4
4540.0,5.308424930797987E-4
4541.0,5.45929754396492E-4
4542.0,5.610270050050837E-4
4543.0,5.761350927596076E-4
4544.0,5.912532222988497E-4
4545.0,6.063813346668897E-4
4546.0,6.215183258700515E-4
4547.0,6.366653128202735E-4
4548.0,6.518244092962101E-4
4549.0,6.669912405066813E-4
4550.0,6.821679290102102E-4
4551.0,6.973401814697682E-4
4552.0,7.125178687434943E-4
4553.0,7.277072687837032E-4
4554.0,7.429046698032538E-4
4555.0,7.581125225042648E-4
4556.0,7.733309811712899E-4
4557.0,7.885531486897879E-4
4558.0,8.037887411267218E-4
4559.0,8.190362968175386E-4
4560.0,8.342859895876093E-4
4561.0,9.093788502005227E-4
4562.0,9.845225386957512E-4
4563.0,0.00105971005234059
4564.0,0.0011349500978402897
4565.0,0.0012102351528163117
4566.0,0.0012855733823539
4567.0,0.001360965577489921
4568.0,0.001436397189539832
4569.0,0.0015118829045577089
4570.0,0.0015874121880475683
4571.0,0.00166299059289961
4572.0,0.0017386176667578007
4573.0,0.0018142904026103672
4574.0,0.0018900144875333145
4575.0,0.001965787828889099
4576.0,0.0020416022611466703
4577.0,0.0021174722640691698
4578.0,0.0021933947749386644
4579.0,0.002269354247287724
4580.0,0.002345370075901288
4581.0,0.0024274075445068375
4582.0,0.0025094954509942012
4583.0,0.0025916388458327253
4584.0,0.002673833490403525
4585.0,0.002756073723483468
4586.0,0.002838364913205697
4587.0,0.002920711894958216
4588.0,0.0030031098347188014
4589.0,0.0030855530106763777
4590.0,0.0031680520514725664
4591.0,0.0032721562971138466
4592.0,0.003376320193852268
4593.0,0.0034805504684385005
4594.0,0.00358483512591233
4595.0,0.003689186883385326
4596.0,0.0037935992911084637
4597.0,0.0038980579322914913
4598.0,0.004002598217139617
4599.0,0.004107177151561429
4600.0,0.0042118310592582486
4601.0,0.004355936174390191
4602.0,0.004500124526949323
4603.0,0.004644401007724109
4604.0,0.0047887524502539984
4605.0,0.0049331943629987735
4606.0,0.0050777004568542524
4607.0,0.005222306612441112
4608.0,0.005366966585458361
4609.0,0.005511756467459208
4610.0,0.005656588675481658
4611.0,0.005838574015985364
4612.0,0.006020672140115397
4613.0,0.006202884566441386
4614.0,0.006385201146176038
4615.0,0.006567611147269744
4616.0,0.006750124021603621
4617.0,0.006932739713410179
4618.0,0.0071154603450649945
4619.0,0.007298296449604094
4620.0,0.007481222972148804
4621.0,0.007721105299359944
4622.0,0.007961143408907348
4623.0,0.008201266302074874
4624.0,0.008441588781030093
4625.0,0.008681983517798936
4626.0,0.008922518374289232
4627.0,0.009163169181533289
4628.0,0.009403992395798992
4629.0,0.009644896265634521
4630.0,0.009885945507570729
4631.0,0.010184235798728456
4632.0,0.01048268093052978
4633.0,0.010781286189122599
4634.0,0.011080065339125473
4635.0,0.011378981592063792
4636.0,0.01167803687218502
4637.0,0.011977288161279962
4638.0,0.012276635043606996
4639.0,0.012576241376380514
4640.0,0.012875900422258292
4641.0,0.013255557533003816
4642.0,0.013635325731408581
4643.0,0.014015342174904563
4644.0,0.014395581693157451
4645.0,0.014775999610441053
4646.0,0.0151566170991411
4647.0,0.015537437177973701
4648.0,0.01591842935236361
4649.0,0.016299680571525532
4650.0,0.016681102176546485
4651.0,0.01715023290533658
4652.0,0.017619492951765722
4653.0,0.01808912293956979
4654.0,0.018558974989164905
4655.0,0.019029106394388956
4656.0,0.0194994287195239
4657.0,0.019970062524228664
4658.0,0.020440915245925655
4659.0,0.02091194665939466
4660.0,0.02138337402076957
4661.0,0.021930650075701927
4662.0,0.022478325140377918
4663.0,0.02302623811070398
4664.0,0.023574470945582557
4665.0,0.024123103963544147
4666.0,0.024672013613142987
4667.0,0.025221204571370896
4668.0,0.02577079623173051
4669.0,0.026320621794900002
4670.0,0.02687076231518291
4671.0,0.027480188374540367
4672.0,0.028089866207387078
4673.0,0.02869983052898377
4674.0,0.029310083879253674
4675.0,0.02992068310842087
4676.0,0.03053137097877946
4677.0,0.031142607129649252
4678.0,0.03175403409063039
4679.0,0.032365691275229154
4680.0,0.03297764462466942
