col1,col2
7285.0,0.21133320232836664
7286.0,0.2113419692848593
7287.0,0.2113506711901256
7288.0,0.21135933025054526
7289.0,0.2113679686784858
7290.0,0.21137654211470977
7291.0,0.21138512983723953
7292.0,0.2113936526127653
7292.0087890625,0.21139371094397863
7293.0,0.21143344265682637
7294.0,0.21147534624893938
7295.0,0.2115171603268893
7296.0,0.21155890712226474
7297.0,0.2116006088865457
7298.0,0.2116422212151266
7299.0,0.21168376635450534
7300.0,0.21172526657098775
7301.0,0.21176674526912104
7302.0,0.2118063105605139
7302.01123046875,0.21180677524726818
7303.0,0.21184665343595233
7304.0,0.21188691867723253
7305.0,0.2119271399517336
7306.0,0.211967272775885
7307.0,0.21200733943509786
7308.0,0.2120473622339796
7309.0,0.21208729666012596
7310.0,0.2121271650133357
7311.0,0.2121652574951664
7312.0,0.21220513355710852
7312.01416015625,0.21220569773498238
7313.0,0.2122621349327779
7314.0,0.2123193269174326
7315.0,0.2123764179229091
7316.0,0.21243343028445244
7317.0,0.21249038636363543
7318.0,0.21254724155066357
7319.0,0.21260401820051705
7320.0,0.2126588616601772
7321.0,0.21271554898510422
7322.0,0.21277218027941777
7322.0166015625,0.21277311941501412
7323.0,0.21282915140194092
7324.0,0.2128860513162444
7325.0,0.21294289499659638
7326.0,0.2129996377282234
7327.0,0.2130563019185702
7328.0,0.21311291000127916
7329.0,0.21316753523366697
7330.0,0.21322396347190448
7331.0,0.21328040618943406
7332.0,0.2133367481743503
7332.01953125,0.2133378478241839
7333.0,0.21338174443909777
7334.0,0.21342646880953656
7335.0,0.21347110098683883
7336.0,0.21351566343254078
7337.0,0.21356017862929896
7338.0,0.21360271541675535
7339.0,0.21364709088446285
7340.0,0.21369137429323684
7341.0,0.21373565668556857
7342.0,0.2137798920482323
7342.02197265625,0.21378086274272842
7343.0,0.21382774206903918
7344.0,0.2138756031626181
7345.0,0.21392341455140948
7346.0,0.21397113128643083
7347.0,0.21401688546816466
7348.0,0.21406448001117814
7349.0,0.21411197998307033
7350.0,0.21415940792179253
7351.0,0.214206786387638
7352.0,0.21425407036438132
7352.02490234375,0.2142552474892419
7353.0,0.21426603366876606
7354.0,0.21427702808237942
7355.0,0.2142879772609552
7356.0,0.2142989037667791
7357.0,0.21430786903516202
7358.0,0.21431868249813482
7359.0,0.21432947336067737
7360.0,0.2143401965562762
7361.0,0.21435094552875256
7362.0,0.2143616719839551
7362.02734375,0.21436196403610128
7363.0,0.214358757329005
7364.0,0.21435542620590242
7365.0,0.21435208290927377
7366.0,0.21434678803448934
7367.0,0.21434337532341013
7368.0,0.21433990539060516
7369.0,0.21433640080554275
7370.0,0.21433288413860996
7371.0,0.21432934366432374
7372.0,0.2143257685927139
7372.0302734375,0.21432566050640436
7373.0,0.21428725079918481
7374.0,0.21424761155702893
7375.0,0.21420796431343006
7376.0,0.2141664383698531
7377.0,0.21412677544238914
7378.0,0.21408710453573881
7379.0,0.21404744818518046
7380.0,0.2140077613387314
7381.0,0.21396817272570517
7382.0,0.21392859864709474
7382.03271484375,0.21392730311576888
7383.0,0.21387400268129
7384.0,0.21381890295303105
7385.0,0.2137638291819784
7386.0,0.2137068466635025
7387.0,0.21365178023343884
7388.0,0.2135966947709527
7389.0,0.21354161277526326
7390.0,0.21348655672477876
7391.0,0.21343155230259556
7392.0,0.2133765513232846
7392.03564453125,0.21337459170349624
7393.0,0.21331158737751335
7394.0,0.21324624270387227
7395.0,0.2131809091123714
7396.0,0.2131137240726622
7397.0,0.2130484131660958
7398.0,0.21298311334087
7399.0,0.21291784701801947
7400.0,0.21285256934846217
7401.0,0.2127874042815349
7402.0,0.2127222726410349
7402.0380859375,0.21271979140590924
7403.0,0.2126003261128903
7404.0,0.21247620659498312
7405.0,0.2123521192033136
7406.0,0.21222620867609482
7407.0,0.21210225365214921
7408.0,0.2119783307388828
7409.0,0.21185446227157423
7410.0,0.2117306705356769
7411.0,0.211606983029258
7412.0,0.2114833498360509
7412.041015625,0.21147828101636662
7413.0,0.21136314926526903
7414.0,0.21124312170704504
7415.0,0.21112314583190686
7416.0,0.2110032438533168
7417.0,0.21088150498502234
7418.0,0.21076170726533763
7419.0,0.21064193894489025
7420.0,0.2105222222251188
7421.0,0.21040264690326022
7422.0,0.21028310089444682
7422.04345703125,0.2102779069470833
7423.0,0.21013217312534643
7424.0,0.2099799145839541
7425.0,0.20982770955559316
7426.0,0.20967558015673457
7427.0,0.2095235484420636
7428.0,0.20936971673330482
7429.0,0.20921781534750367
7430.0,0.20906601152127074
7431.0,0.20892519618837474
7432.0,0.20878444157283846
7432.04638671875,0.2087779149221161
7433.0,0.2086431038593312
7434.0,0.20850177287037952
7435.0,0.20836050299176792
7436.0,0.20821931615566472
7437.0,0.20807816843413315
7438.0,0.20793708177364884
7439.0,0.20779423798191538
7440.0,0.207653274579391
7441.0,0.20751246283967864
7442.0,0.20737169011382392
7442.04931640625,0.2073647492844773
7443.0,0.20722513188170594
7444.0,0.2070783568732483
7445.0,0.20693162476560467
7446.0,0.2067849573892918
7447.0,0.2066383765152781
7448.0,0.20649183853414496
7449.0,0.20634536523174582
7450.0,0.20619715184639248
7451.0,0.20605084323604425
7452.0,0.20590459920471527
7452.0517578125,0.20589703281481095
7453.0,0.2057599491911132
7454.0,0.20561542332377283
7455.0,0.20547098264610822
7456.0,0.20532658378588312
7457.0,0.20518224841079036
7458.0,0.20503799812992288
7459.0,0.20489378965895744
7460.0,0.20474964462163506
7461.0,0.20460555065935007
7462.0,0.20445968685466784
7462.0546875,0.20445181090120212
7463.0,0.20431700451092602
7464.0,0.20417448176668412
7465.0,0.20403199998651667
7466.0,0.20388958070678773
7467.0,0.20374724540604108
7468.0,0.20360495106204718
7469.0,0.20346271916780245
7470.0,0.20332057115855498
7471.0,0.20317843040235398
7472.0,0.20303635209052576
7472.05712890625,0.2030282384210508
7473.0,0.20288880636413126
7474.0,0.20274096890832424
7475.0,0.2025914231940839
7476.0,0.20244371923692045
7477.0,0.20229608137824492
7478.0,0.2021485309332173
7479.0,0.20200102520240348
7480.0,0.20185358551597554
7481.0,0.20170643194388724
7482.0,0.2015593227974224
7482.06005859375,0.20155048972090128
7483.0,0.2014619465088268
7484.0,0.2013677981880879
7485.0,0.20127366076573608
7486.0,0.20117955549769292
7487.0,0.20108550360240277
7488.0,0.2009896804056359
7489.0,0.20089567233149094
7490.0,0.2008017175788535
7491.0,0.20070816751092377
7492.0,0.20061464920347166
7492.0625,0.2006088066873079
7493.0,0.20051428813597266
7494.0,0.2004134824202386
7495.0,0.20031273423331733
7496.0,0.20021200125786895
7497.0,0.20011130464430169
7498.0,0.2000106655027392
7499.0,0.19991004157627498
7500.0,0.19980945398510216
7501.0,0.19968430213513616
7502.0,0.19955741109009106
7502.0654296875,0.19954922635547867
7503.0,0.19947272903093732
7504.0,0.19939091076950638
7505.0,0.19930908552054505
7506.0,0.1992272743481922
7507.0,0.19914549828426412
7508.0,0.19906371525393673
7509.0,0.19898194629710544
7510.0,0.19890021242135533
7511.0,0.19881879777949824
7512.0,0.1987373969543962
7512.06787109375,0.19873187411679202
7513.0,0.19865222277878336
7514.0,0.19856676760578904
7515.0,0.1984813298303354
7516.0,0.19839593040897302
7517.0,0.19830876759373478
7518.0,0.19822340364219332
7519.0,0.1981380361292363
7520.0,0.19805268600295087
7521.0,0.19796763521727687
7522.0,0.19788258067490377
7522.07080078125,0.19787655939758925
7523.0,0.19782529958742412
7524.0,0.197770146201103
7525.0,0.1977149628914304
7526.0,0.19765977056725462
7527.0,0.1976045901163218
7528.0,0.19754937977691284
7529.0,0.19749416044204784
7530.0,0.19743895298363046
7531.0,0.19738381015815085
7532.0,0.19732865830701007
7532.0732421875,0.1973246200376598
7533.0,0.1972859686965274
7534.0,0.19724247065555875
7535.0,0.19720072415083117
7536.0,0.19715893601348858
7537.0,0.19711712710084123
7538.0,0.1970753182547455
7539.0,0.19703346781795464
7540.0,0.1969915966361873
7541.0,0.19694979096992205
7542.0,0.19690794372950327
7542.076171875,0.19690475529653623
7543.0,0.1968873221983002
7544.0,0.19686843312357652
7545.0,0.19684948230246846
7546.0,0.19683049056618712
7547.0,0.19681147874013533
7548.0,0.19679240522173921
7549.0,0.19677329083785308
7550.0,0.1967541564094699
7551.0,0.19673496226546863
7552.0,0.1967139799808213
7552.07861328125,0.19671246777255752
7553.0,0.19671288597710146
7554.0,0.19671326319866533
7555.0,0.1967135822930583
7556.0,0.19671386408608177
7557.0,0.1967140669930597
7558.0,0.19671423264403143
7559.0,0.19671431945200876
7560.0,0.19671434824335193
7561.0,0.19671430523570996
7562.0,0.19671418344841557
7562.08154296875,0.19671417096177995
7563.0,0.19672085076989318
7564.0,0.1967280825536298
7565.0,0.19673522903779334
7566.0,0.19674231105491055
7567.0,0.19674934944273292
7568.0,0.1967563025997119
7569.0,0.19676319136229206
7570.0,0.19677003657206207
7571.0,0.19677682932435522
7572.0,0.19678355775830414
7572.083984375,0.19678397478446616
7573.0,0.19677880989914737
7574.0,0.19677484693066202
7575.0,0.19677082907109653
7576.0,0.19676677716213245
7577.0,0.19676264958392742
7578.0,0.19675846717803042
7579.0,0.19675425078644868
7580.0,0.1967499587886341
7581.0,0.1967456120264788
7582.0,0.19674123134226323
7582.0869140625,0.19674084620450524
7583.0,0.19676052959926174
7584.0,0.19678203302742883
7585.0,0.19680343787970472
7586.0,0.19682476500838922
7587.0,0.19684603527704386
7588.0,0.19686720704691638
7589.0,0.196888301178753
7590.0,0.19690933854446457
7591.0,0.19693027941454178
7592.0,0.19695114273256856
7592.08984375,0.19695301524865855
7593.0,0.19692970450386885
7594.0,0.19690403725227656
7595.0,0.1968783337911666
7596.0,0.19685261497643225
7597.0,0.19682683913960783
7598.0,0.19680102713874945
7599.0,0.19677519982321087
7600.0,0.19674756564852947
7601.0,0.19672164350382695
7602.0,0.19669570608409281
7602.09228515625,0.19669330870390353
7603.0,0.19669827231710532
7604.0,0.196703679413639
7605.0,0.19670904325083982
7606.0,0.1967143221925938
7607.0,0.1967195370926701
7608.0,0.19672470880927928
7609.0,0.1967297956996241
7610.0,0.19673483945701975
7611.0,0.19673979843428058
7612.0,0.19674469349069312
7612.09521484375,0.1967451582248805
7613.0,0.1967121954443982
7614.0,0.19667571728389285
7615.0,0.19663921213854865
7616.0,0.19660270084614628
7617.0,0.19656614176449277
7618.0,0.19652955573467729
7619.0,0.1964929635845132
7620.0,0.19645632369171015
7621.0,0.19641965688739926
7622.0,0.19638298398939996
7622.09765625,0.19637939917833155
7623.0,0.19632557801298833
7624.0,0.19626592600685833
7625.0,0.19620628844529445
7626.0,0.1961466237510027
7627.0,0.1960869527238646
7628.0,0.19602729614069156
7629.0,0.19596761245878896
7630.0,0.19590792246073435
7631.0,0.19582643010766657
7632.0,0.1957449242731669
7632.1005859375,0.19573672633554653
7633.0,0.19565192627330338
7634.0,0.19555768385271652
7635.0,0.19546344231347096
7636.0,0.19536922238966012
7637.0,0.1952750447776427
7638.0,0.19518086807483792
7639.0,0.19508671298703212
7640.0,0.19499260018229833
7641.0,0.19489845778801493
7642.0,0.1948043370366236
7642.10302734375,0.19479464338272978
7643.0,0.19468778811846693
7644.0,0.19456868589042264
7645.0,0.19444963341873844
7646.0,0.19432892077577624
7647.0,0.19420996877246985
7648.0,0.19409108705703146
7649.0,0.1939722344478221
7650.0,0.19385343151903126
7651.0,0.19373472914666415
7652.0,0.1936160558353209
7652.10595703125,0.19360348446993364
7653.0,0.19347929661020238
7654.0,0.1933404797577409
7655.0,0.1932017147646782
7656.0,0.19306302211892976
7657.0,0.19292442225176576
7658.0,0.192785874204925
7659.0,0.1926473984238445
7660.0,0.19250901529739964
7661.0,0.19237068395220464
7662.0,0.19223242479128108
7662.1083984375,0.19221744425938242
7663.0,0.1920902999585417
7664.0,0.1919477503735708
7665.0,0.19180527789294685
7666.0,0.19166290281644607
7667.0,0.19152058444058798
7668.0,0.19137834307972548
7669.0,0.19123619899002292
7670.0,0.1910941115553176
7671.0,0.19095210104632837
7672.0,0.19081018767567448
7672.111328125,0.19079439122661682
7673.0,0.19064321509216817
7674.0,0.19047320311387217
7675.0,0.19030332003959652
7676.0,0.1901335254247099
7677.0,0.18996385958546
7678.0,0.18979428214714256
7679.0,0.18962481323580008
7680.0,0.189455472907694
7681.0,0.18928622089285155
7682.0,0.18911707726499397
7682.11376953125,0.18909784302159244
7683.0,0.18894236500038722
7684.0,0.188767016469888
7685.0,0.18859178345915126
7686.0,0.18841668591361463
7687.0,0.18824168377292874
7688.0,0.18806679700060971
7689.0,0.1878920454880589
7690.0,0.18771906288545465
7691.0,0.1875445222238901
7692.0,0.18737011661449116
7692.11669921875,0.1873497687948034
7693.0,0.18720047028404038
7694.0,0.18703154958126958
7695.0,0.18686275774108904
7696.0,0.18669405502778674
7697.0,0.18652546124723116
7698.0,0.18635699613581364
7699.0,0.18618862006209846
7700.0,0.18602035277986081
7701.0,0.18585221215214043
7702.0,0.1856841604761988
7702.119140625,0.18566414593908243
7703.0,0.18550482953487876
7704.0,0.18532410042427622
7705.0,0.18514347486543037
7706.0,0.18496297249914376
7707.0,0.18478261289165065
7708.0,0.18460235672734118
7709.0,0.1844222235911099
7710.0,0.18424223299342754
7711.0,0.18406234573039199
7712.0,0.18388258133109814
7712.1220703125,0.18386064822998874
7713.0,0.18370974217917233
7714.0,0.18353794111108496
7715.0,0.18336625394624492
7716.0,0.18319470009181277
7717.0,0.18302324056582647
7718.0,0.18285189479317707
7719.0,0.18268068212803082
7720.0,0.18250956369457838
7721.0,0.18233855886468323
7722.0,0.18216768693961763
7722.12451171875,0.18214641691802647
7723.0,0.18200084047376916
7724.0,0.181834661766878
7725.0,0.18166861064037826
7726.0,0.1815026484306499
7727.0,0.1813367944074435
7728.0,0.18117106777208458
7729.0,0.181005429963652
7730.0,0.18083991941482871
7731.0,0.18067449763305357
7732.0,0.18050918380262368
7732.12744140625,0.1804883290300404
7733.0,0.18034721345285729
7734.0,0.18018399444888109
7735.0,0.1800208619624069
7736.0,0.17985783511087602
7737.0,0.17969493294447456
7738.0,0.17953211720865078
7739.0,0.17936940697041906
7740.0,0.1792068212296621
7741.0,0.17904432183258503
7742.0,0.17888194680800087
7742.1298828125,0.17886086234016263
7743.0,0.17873527609656634
7744.0,0.17859102272318503
7745.0,0.17844687297333078
7746.0,0.17830278886274803
7747.0,0.1781587893390556
