Wavelength(nm),Transmittance(%)
560.0,53.20334625
559.5,51.49416351
559.0,49.81674194
558.5,48.08062744
558.0,46.30586624
557.5,44.57693481
557.0,42.75151443
556.5,40.9147644
556.0,39.0344162
555.5,37.1102829
555.0,35.1953392
554.5,33.1942482
554.0,31.21494865
553.5,29.21865845
553.0,27.17615891
552.5,25.12334824
552.0,23.12083817
551.5,21.12679482
551.0,19.22857666
550.5,17.34909821
550.0,15.53164577
549.5,13.82502365
549.0,12.15989304
548.5,10.62293243
548.0,9.20166111
547.5,7.878660202
547.0,6.699114799
546.5,5.599761963
546.0,4.628731728
545.5,3.800743818
545.0,3.076696634
544.5,2.461120605
544.0,1.940101743
543.5,1.491930485
543.0,1.140785813
542.5,0.855126321
542.0,0.631390035
541.5,0.460141629
541.0,0.327461004
540.5,0.229968995
540.0,0.158690438
539.5,0.105919421
539.0,0.071042739
538.5,0.046841927
538.0,0.030347535
537.5,0.018240092
537.0,0.011387113
536.5,0.007127217
536.0,0.005452229
535.5,0.002530868
535.0,5.87286E-4
534.5,0.001975321
534.0,0.001836563
533.5,2.44559E-4
533.0,0.001698792
532.5,-2.94E-5
532.0,7.31825E-4
531.5,-8.5525E-4
531.0,0.001216253
530.5,7.33741E-4
530.0,0.001285968
529.5,0.001010668
529.0,2.5294E-4
528.5,0.002044177
528.0,6.67218E-4
527.5,0.001011435
527.0,0.001286971
526.5,5.99232E-4
526.0,-1.99E-5
525.5,-8.83E-5
525.0,9.43416E-4
524.5,9.43359E-4
524.0,-8.78E-5
523.5,1.18303E-4
523.0,0.001424948
522.5,4.62015E-4
522.0,0.001081097
521.5,1.17811E-4
521.0,0.001286914
520.5,3.92546E-4
520.0,6.67143E-4
519.5,5.29473E-4
519.0,8.04579E-4
518.5,8.72931E-4
518.0,-5.74004E-4
517.5,0.001630539
517.0,1.82871E-4
516.5,5.26987E-4
516.0,-4.39528E-4
515.5,9.39748E-4
515.0,9.3951E-4
514.5,0.001491399
514.0,0.001491325
513.5,0.00128362
513.0,7.30152E-4
512.5,3.14264E-4
512.0,-9.33802E-4
511.5,0.001698005
511.0,6.579E-4
510.5,8.65193E-4
510.0,0.001697573
509.5,-9.42017E-4
509.0,1.68058E-4
508.5,0.001836148
508.0,0.001279142
507.5,0.001766286
507.0,0.00134788
506.5,5.80054E-4
506.0,0.002463441
505.5,3.68464E-4
505.0,8.5621E-4
504.5,1.56E-5
504.0,-0.001247001
503.5,0.001133878
503.0,2.20792E-4
502.5,-2.72296E-4
502.0,0.001201899
501.5,7.78877E-4
501.0,0.001129991
500.5,7.76688E-4
500.0,-5.65398E-4
499.5,0.001268622
499.0,7.73043E-4
498.5,0.001408629
498.0,0.002329393
497.5,0.001052637
497.0,0.001478067
496.5,0.001548538
496.0,-9.44624E-4
495.5,-1.63446E-4
495.0,4.7622E-4
494.5,0.002403956
494.0,3.2914E-4
493.5,-8.90599E-4
493.0,8.27579E-4
492.5,7.54155E-4
492.0,5.36703E-4
491.5,0.001399214
491.0,8.93467E-4
490.5,8.91901E-4
490.0,-1.94803E-4
489.5,1.97E-5
489.0,4.52195E-4
488.5,3.7728E-4
488.0,9.57056E-4
487.5,0.002193896
487.0,8.08048E-4
486.5,9.525E-4
486.0,9.50883E-4
485.5,-6.63097E-4
485.0,9.47826E-4
484.5,0.002122153
484.0,0.001607092
483.5,1.31925E-4
483.0,-3.87894E-4
482.5,1.99872E-4
482.0,-9.9E-5
481.5,-8.44314E-4
481.0,7.86267E-4
480.5,-8.53233E-4
480.0,-1.12368E-4
479.5,7.8048E-4
479.0,7.78354E-4
478.5,2.77E-5
478.0,7.74487E-4
477.5,0.00189969
477.0,9.21236E-4
476.5,0.002577909
476.0,0.001899379
475.5,3.86957E-4
475.0,9.146E-4
474.5,0.00159527
474.0,0.001518776
473.5,0.001137659
473.0,0.00106035
472.5,6.00714E-4
472.0,-5.47502E-4
471.5,0.001056004
471.0,9.77589E-4
470.5,0.002127286
470.0,5.1342E-4
469.5,0.001204075
469.0,0.00235962
468.5,-4.96976E-4
468.0,9.68562E-4
467.5,9.00752E-4
467.0,9.51998E-4
466.5,0.00102307
466.0,-2.88623E-4
465.5,0.001093091
465.0,0.001091573
464.5,8.70853E-4
464.0,5.76301E-4
463.5,0.001894222
463.0,5.71862E-4
462.5,4.95889E-4
462.0,0.002040928
461.5,0.00189315
461.0,0.002040539
460.5,4.86507E-4
460.0,-0.001295127
459.5,0.001223871
459.0,0.001669144
458.5,0.00174227
458.0,-0.002287043
457.5,9.74E-5
457.0,-6.54904E-4
456.5,6.15238E-4
456.0,0.00128889
455.5,0.001211996
455.0,5.31592E-4
454.5,6.04336E-4
454.0,7.52637E-4
453.5,-3.12786E-4
453.0,9.75146E-4
452.5,0.0037936
452.0,6.64852E-4
451.5,0.001197762
451.0,6.58121E-4
450.5,-2.69449E-4
450.0,3.28808E-4
449.5,2.40184E-4
449.0,0.001096066
448.5,6.61706E-4
448.0,8.74122E-4
447.5,-5.77622E-4
447.0,5.0342E-4
446.5,0.001664842
446.0,4.19791E-4
445.5,0.001736086
445.0,1.13244E-4
444.5,-1.90657E-4
444.0,6.17938E-4
443.5,0.001881528
443.0,-5.18641E-4
442.5,0.001428345
442.0,-0.002206615
441.5,-0.001998191
441.0,9.62362E-4
440.5,0.001433787
440.0,5.07984E-4
439.5,-4.43451E-4
439.0,-4.56906E-4
438.5,0.001803765
438.0,5.47876E-4
437.5,-2.03799E-4
437.0,8.29394E-4
436.5,0.00134873
436.0,4.35735E-4
435.5,-4.13451E-4
435.0,0.001354945
434.5,7.16753E-4
434.0,0.002018701
433.5,-7.70103E-4
433.0,-9.38918E-4
432.5,-8.12551E-4
432.0,0.002247543
431.5,5.16E-5
431.0,-1.95234E-4
430.5,7.19857E-4
430.0,-5.24087E-4
429.5,0.001576326
429.0,-7.16968E-4
428.5,-4.44114E-4
428.0,5.87389E-4
427.5,-3.3876E-4
427.0,-5.81E-5
426.5,-1.54467E-4
426.0,3.34115E-4
425.5,0.001496416
425.0,-5.20724E-4
424.5,0.001261359
424.0,0.002083721
423.5,-5.75899E-4
423.0,0.001427121
422.5,-2.68227E-4
422.0,-1.46719E-4
421.5,0.001258381
421.0,-4.91932E-4
420.5,6.38533E-4
420.0,4.76356E-4
419.5,0.001121754
419.0,0.002231202
418.5,-2.6177E-4
418.0,5.27882E-4
417.5,0.001063041
417.0,0.001051647
416.5,-3.6677E-4
416.0,8.03319E-4
415.5,-5.595E-4
415.0,-7.86809E-4
414.5,0.002503705
414.0,0.001925098
413.5,0.001479624
413.0,-4.81074E-4
412.5,-6.41115E-4
412.0,-8.66968E-4
411.5,6.17334E-4
411.0,8.76E-5
410.5,0.001624358
410.0,0.001094264
409.5,8.20089E-4
409.0,0.001344894
408.5,6.87223E-4
408.0,6.72715E-4
407.5,6.62E-5
407.0,-2.55785E-4
406.5,-3.42285E-4
406.0,-7.17E-5
405.5,-0.001025551
405.0,-9.12207E-4
404.5,3.01479E-4
404.0,6.23E-5
403.5,-0.001228464
403.0,0.001256396
402.5,7.79483E-4
402.0,0.001052534
401.5,9.72374E-4
401.0,4.55059E-4
400.5,0.00190629
400.0,5.7443E-4
399.5,-4.09842E-4
399.0,1.65927E-4
398.5,0.001338061
398.0,6.94637E-4
397.5,6.12275E-4
397.0,0.001033615
396.5,-1.3937E-4
396.0,3.57005E-4
395.5,4.67E-5
395.0,9.62983E-4
394.5,-4.04477E-4
394.0,-1.43318E-4
393.5,-0.001010247
393.0,0.001893347
392.5,0.00131701
392.0,2.96279E-4
391.5,5.029E-4
391.0,-4.66244E-4
390.5,-3.19672E-4
390.0,-3.21819E-4
389.5,-4.08529E-4
389.0,1.34665E-4
388.5,2.62236E-4
388.0,-1.04941E-4
387.5,3.81623E-4
387.0,2.26783E-4
386.5,2.14893E-4
386.0,-4.55248E-4
385.5,0.001295323
385.0,8.16671E-4
384.5,-7.25505E-4
384.0,1.53357E-4
383.5,4.88879E-4
383.0,8.28826E-4
382.5,-7.94664E-4
382.0,3.67E-5
381.5,-4.73596E-4
381.0,8.00943E-4
380.5,2.17259E-4
380.0,8.59192E-4
379.5,6.33505E-4
379.0,-2.55514E-4
378.5,3.82479E-4
378.0,4.97953E-4
377.5,2.13367E-4
377.0,-4.21489E-4
376.5,7.49971E-4
376.0,-0.001013876
375.5,5.93978E-4
375.0,-9.80032E-4
374.5,-2.10807E-4
374.0,-4.41343E-4
373.5,-5.29631E-4
373.0,4.04044E-4
372.5,-4.67642E-4
372.0,3.5631E-4
371.5,0.001033869
371.0,5.42906E-4
370.5,-9.32196E-4
370.0,6.64232E-4
369.5,-0.001042543
369.0,-4.93616E-4
368.5,-5.82697E-4
368.0,-3.11817E-4
367.5,-3.64E-5
367.0,0.001432799
366.5,-5.51E-5
366.0,-4.12959E-4
365.5,-8.4609E-4
365.0,4.5701E-4
364.5,6.56055E-4
364.0,-2.75437E-4
363.5,-2.93469E-4
363.0,-1.67938E-4
362.5,-0.001287723
362.0,5.63071E-4
361.5,0.001163755
361.0,-4.94213E-4
360.5,5.94336E-4
360.0,-2.61116E-4
359.5,1.41635E-4
359.0,-8.10741E-4
358.5,-0.001847786
358.0,-0.001204625
357.5,4.01121E-4
357.0,-3.12526E-4
356.5,1.51356E-4
356.0,0.001698238
355.5,1.71942E-4
355.0,4.80953E-4
354.5,-2.2732E-4
354.0,-4.96E-5
353.5,-0.001002854
353.0,3.57E-5
352.5,1.43231E-4
352.0,3.88662E-4
351.5,-6.15286E-4
351.0,-0.001442916
350.5,1.63783E-4
350.0,5.39223E-4
349.5,1.01261E-4
349.0,-6.42425E-4
348.5,-4.33584E-4
348.0,-0.00131987
347.5,2.54438E-4
347.0,6.64293E-4
346.5,-4.24642E-4
346.0,0.001415275
345.5,1.22958E-4
345.0,-9.59995E-4
344.5,9.40878E-4
344.0,-7.44527E-4
343.5,7.43062E-4
343.0,5.44561E-4
342.5,7.47959E-4
342.0,-4.93E-5
341.5,-3.09791E-4
341.0,0.001219032
340.5,-0.002346052
340.0,-2.92976E-4
339.5,-6.15037E-4
339.0,6.94274E-4
338.5,7.74916E-4
338.0,-0.001897997
337.5,5.90724E-4
337.0,4.68096E-4
336.5,8.28E-5
336.0,-3.59925E-4
335.5,3.13796E-4
335.0,2.00368E-4
334.5,-9.92887E-4
334.0,-8.13E-5
333.5,1.26532E-4
333.0,8.21856E-4
332.5,-2.9E-5
332.0,6.99195E-4
331.5,9.05254E-4
331.0,7.87691E-4
330.5,1.70009E-4
330.0,-7.44532E-4
329.5,3.30042E-4
329.0,4.79167E-4
328.5,-9.91384E-4
328.0,-3.14624E-4
327.5,1.55144E-4
327.0,-6.39344E-4
326.5,-5.24E-5
326.0,-0.001373721
325.5,3.88E-5
325.0,-7.82933E-4
324.5,-2.42625E-4
324.0,-2.83497E-4
323.5,8.02097E-4
323.0,-9.17942E-4
322.5,5.94566E-4
322.0,-4.25552E-4
321.5,1.18246E-4
321.0,-3.76299E-4
320.5,0.001739312
320.0,-0.001082369
319.5,-3.06718E-4
319.0,-3.93E-5
318.5,-3.08E-5
318.0,-6.76146E-4
317.5,5.11912E-4
317.0,1.46E-5
316.5,3.48554E-4
316.0,6.75786E-4
315.5,-7.97577E-4
315.0,2.44E-5
314.5,-0.001165189
314.0,-0.00113073
313.5,7.70144E-4
313.0,7.64E-5
312.5,3.45468E-4
312.0,4.21252E-4
311.5,-5.60652E-4
311.0,-9.09982E-4
310.5,-2.94746E-4
310.0,-0.001018657
309.5,6.32167E-4
309.0,-5.83692E-4
308.5,1.39111E-4
308.0,-0.001940349
307.5,3.54893E-4
307.0,-6.93722E-4
306.5,-3.63465E-4
306.0,-9.588E-4
305.5,2.96E-5
305.0,2.98166E-4
304.5,-5.32597E-4
304.0,-0.001411195
303.5,5.93458E-4
303.0,8.57429E-4
302.5,-9.43988E-4
302.0,7.27E-5
301.5,-7.42797E-4
301.0,-0.001152098
300.5,3.11973E-4
300.0,-1.20361E-4
