Wavelength(nm),Transmittance(%)
1122.0,0.052916218
1121.5,0.051600918
1121.0,0.043784812
1120.5,0.048645232
1120.0,0.046109039
1119.5,0.043586828
1119.0,0.040568952
1118.5,0.041739773
1118.0,0.040167671
1117.5,0.038611498
1117.0,0.038997307
1116.5,0.038428821
1116.0,0.037355389
1115.5,0.033261608
1115.0,0.03531963
1114.5,0.032451048
1114.0,0.029602146
1113.5,0.030244898
1113.0,0.024420116
1112.5,0.028180102
1112.0,0.023813251
1111.5,0.025339006
1111.0,0.021820519
1110.5,0.02196778
1110.0,0.025886184
1109.5,0.017180463
1109.0,0.018904841
1108.5,0.022980794
1108.0,0.021275632
1107.5,0.0144622
1107.0,0.016210031
1106.5,0.017256903
1106.0,0.015416497
1105.5,0.011213774
1105.0,0.015555327
1104.5,0.016216865
1104.0,0.007608578
1103.5,0.00860653
1103.0,0.009595946
1102.5,0.010365898
1102.0,0.010998189
1101.5,0.007002286
1101.0,0.006744538
1100.5,0.008996258
1100.0,0.005841089
1099.5,5.23648E-4
1099.0,0.009308744
1098.5,0.004907621
1098.0,0.001331794
1097.5,0.002230051
1097.0,0.003186446
1096.5,0.002320944
1096.0,-0.001872867
1095.5,0.003495895
1095.0,0.002028524
1094.5,0.001636325
1094.0,-3.9984E-4
1093.5,0.003327659
1093.0,4.23283E-4
1092.5,-0.001143408
1092.0,-7.54855E-4
1091.5,-0.003909532
1091.0,-0.00150133
1090.5,-0.004570339
1090.0,-0.006266232
1089.5,-9.45207E-4
1089.0,-0.002500551
1088.5,-0.003448529
1088.0,-1.55568E-4
1087.5,-0.007293761
1087.0,-0.004479669
1086.5,-0.006442171
1086.0,-0.002062944
1085.5,-0.003210198
1085.0,-0.004470375
1084.5,-0.002982174
1084.0,-0.00462212
1083.5,-0.003456934
1083.0,-0.006013527
1082.5,-0.008579721
1082.0,-0.004630901
1081.5,-0.004908932
1081.0,-0.003065827
1080.5,-0.006491993
1080.0,-0.007992761
1079.5,-0.007915492
1079.0,-0.005242049
1078.5,-0.007629915
1078.0,-0.007993222
1077.5,-0.00899264
1077.0,-0.005269028
1076.5,-0.004407324
1076.0,-0.00799826
1075.5,-0.010418741
1075.0,-0.009827875
1074.5,-0.009199454
1074.0,-0.004939074
1073.5,-0.005627014
1073.0,-0.005520377
1072.5,-0.009164461
1072.0,-0.009531803
1071.5,-0.010436089
1071.0,-0.006926086
1070.5,-0.009403287
1070.0,-0.010624941
1069.5,-0.007972219
1069.0,-0.00713241
1068.5,-0.012303717
1068.0,-0.006349337
1067.5,-0.010676801
1067.0,-0.01140177
1066.5,-0.009416861
1066.0,-0.01231678
1065.5,-0.007963242
1065.0,-0.010565902
1064.5,-0.010313648
1064.0,-0.010157773
1063.5,-0.009340331
1063.0,-0.013167613
1062.5,-0.013280398
1062.0,-0.012838116
1061.5,-0.010589863
1061.0,-0.013395044
1060.5,-0.014581599
1060.0,-0.010658793
1059.5,-0.014525414
1059.0,-0.015960637
1058.5,-0.010729128
1058.0,-0.014980701
1057.5,-0.009857048
1057.0,-0.011536471
1056.5,-0.014759662
1056.0,-0.015497049
1055.5,-0.012646394
1055.0,-0.015560154
1054.5,-0.015586154
1054.0,-0.012126108
1053.5,-0.018647457
1053.0,-0.016351767
1052.5,-0.015242529
1052.0,-0.015925726
1051.5,-0.020071663
1051.0,-0.01597015
1050.5,-0.015020523
1050.0,-0.018569803
1049.5,-0.022286169
1049.0,-0.01823389
1048.5,-0.019063897
1048.0,-0.018473804
1047.5,-0.021763813
1047.0,-0.019605348
1046.5,-0.019244744
1046.0,-0.021100054
1045.5,-0.023963304
1045.0,-0.021843236
1044.5,-0.018293627
1044.0,-0.018435448
1043.5,-0.020876214
1043.0,-0.020030998
1042.5,-0.022906294
1042.0,-0.017835462
1041.5,-0.027324276
1041.0,-0.024487456
1040.5,-0.015369795
1040.0,-0.021863513
1039.5,-0.021347376
1039.0,-0.024536919
1038.5,-0.02028962
1038.0,-0.021021599
1037.5,-0.023519194
1037.0,-0.025026504
1036.5,-0.02513203
1036.0,-0.022482809
1035.5,-0.023028076
1035.0,-0.02356399
1034.5,-0.023003532
1034.0,-0.024702616
1033.5,-0.024168316
1033.0,-0.023055281
1032.5,-0.024112904
1032.0,-0.022637047
1031.5,-0.021897178
1031.0,-0.022810655
1030.5,-0.022011403
1030.0,-0.026810804
1029.5,-0.024606071
1029.0,-0.02219753
1028.5,-0.022536928
1028.0,-0.022436939
1027.5,-0.024194475
1027.0,-0.024268597
1026.5,-0.021978127
1026.0,-0.020932652
1025.5,-0.022074148
1025.0,-0.023898745
1024.5,-0.022810122
1024.0,-0.0240032
1023.5,-0.022699727
1023.0,-0.025387445
1022.5,-0.023081115
1022.0,-0.022667563
1021.5,-0.020635005
1021.0,-0.025683193
1020.5,-0.024670206
1020.0,-0.019383574
1019.5,-0.023601713
1019.0,-0.024802774
1018.5,-0.018437149
1018.0,-0.024882222
1017.5,-0.021617349
1017.0,-0.021670297
1016.5,-0.02230249
1016.0,-0.024284298
1015.5,-0.024977434
1015.0,-0.020792395
1014.5,-0.0254393
1014.0,-0.025700508
1013.5,-0.022968518
1013.0,-0.023306778
1012.5,-0.020962639
1012.0,-0.022303956
1011.5,-0.022385612
1011.0,-0.018455599
1010.5,-0.02437146
1010.0,-0.020873852
1009.5,-0.017906716
1009.0,-0.022989012
1008.5,-0.026377166
1008.0,-0.019774625
1007.5,-0.024475573
1007.0,-0.021719377
1006.5,-0.019690419
1006.0,-0.02246999
1005.5,-0.024649397
1005.0,-0.024704
1004.5,-0.022806257
1004.0,-0.018251495
1003.5,-0.019518854
1003.0,-0.02301148
1002.5,-0.022639614
1002.0,-0.02521023
1001.5,-0.026195439
1001.0,-0.020379856
1000.5,-0.023820627
1000.0,-0.019480258
999.5,-0.022619395
999.0,-0.024807759
998.5,-0.021097071
998.0,-0.023418078
997.5,-0.025898192
997.0,-0.019836947
996.5,-0.025462635
996.0,-0.025400991
995.5,-0.024057899
995.0,-0.024265694
994.5,-0.023711242
994.0,-0.026806578
993.5,-0.028939024
993.0,-0.020623378
992.5,-0.028414462
992.0,-0.022233309
991.5,-0.030902717
991.0,-0.025667738
990.5,-0.024481708
990.0,-0.030971639
989.5,-0.027901869
989.0,-0.022690522
988.5,-0.026552597
988.0,-0.029456014
987.5,-0.02780314
987.0,-0.024137311
986.5,-0.024920469
986.0,-0.027580656
985.5,-0.022794604
985.0,-0.024037322
984.5,-0.032649219
984.0,-0.025378231
983.5,-0.024583263
983.0,-0.02688865
982.5,-0.027952813
982.0,-0.026493965
981.5,-0.027135976
981.0,-0.026817035
980.5,-0.027692588
980.0,-0.025255688
979.5,-0.026550723
979.0,-0.026151646
978.5,-0.029151132
978.0,-0.030906163
977.5,-0.031761527
977.0,-0.029342964
976.5,-0.02258868
976.0,-0.029535329
975.5,-0.029799879
975.0,-0.026634252
974.5,-0.025432196
974.0,-0.029429575
973.5,-0.024901068
973.0,-0.023607021
972.5,-0.029368117
972.0,-0.030273309
971.5,-0.030386986
971.0,-0.023652527
970.5,-0.024138626
970.0,-0.028231431
969.5,-0.024319576
969.0,-0.028682619
968.5,-0.030309102
968.0,-0.024050377
967.5,-0.02707942
967.0,-0.028365795
966.5,-0.027683528
966.0,-0.027455147
965.5,-0.026265686
965.0,-0.025833402
964.5,-0.024759592
964.0,-0.031681947
963.5,-0.031952817
963.0,-0.027995443
962.5,-0.026463408
962.0,-0.027527628
961.5,-0.026820233
961.0,-0.026357118
960.5,-0.025631245
960.0,-0.028836442
959.5,-0.026035592
959.0,-0.027438326
958.5,-0.027513821
958.0,-0.028836325
957.5,-0.027686829
957.0,-0.02602564
956.5,-0.031940684
956.0,-0.028452367
955.5,-0.028577499
955.0,-0.025884757
954.5,-0.028441422
954.0,-0.027028678
953.5,-0.02629949
953.0,-0.027312204
952.5,-0.030772664
952.0,-0.028486926
951.5,-0.029258369
951.0,-0.026971634
950.5,-0.026931556
950.0,-0.02764675
949.5,-0.027769431
949.0,-0.027524231
948.5,-0.027950155
948.0,-0.028137039
947.5,-0.02596312
947.0,-0.025872136
946.5,-0.030378982
946.0,-0.025647754
945.5,-0.026811695
945.0,-0.027468381
944.5,-0.0298208
944.0,-0.02580161
943.5,-0.026166696
943.0,-0.025263006
942.5,-0.026814144
942.0,-0.02683441
941.5,-0.030261355
941.0,-0.028061172
940.5,-0.025122456
940.0,-0.027996531
939.5,-0.030124648
939.0,-0.020606315
938.5,-0.02622088
938.0,-0.030809619
937.5,-0.028203245
937.0,-0.025552619
936.5,-0.026717812
936.0,-0.028928112
935.5,-0.028305314
935.0,-0.026644362
934.5,-0.028242977
934.0,-0.023323882
933.5,-0.026659627
933.0,-0.030520739
932.5,-0.027429184
932.0,-0.025815269
931.5,-0.027967667
931.0,-0.030644046
930.5,-0.029355396
930.0,-0.023730181
929.5,-0.028725952
929.0,-0.028379705
928.5,-0.027824029
928.0,-0.024781981
927.5,-0.029195236
927.0,-0.028800448
926.5,-0.025030101
926.0,-0.026420623
925.5,-0.026931169
925.0,-0.032332491
924.5,-0.027846577
924.0,-0.027088044
923.5,-0.024653196
923.0,-0.026790382
922.5,-0.027722266
922.0,-0.026200904
921.5,-0.028484231
921.0,-0.029803777
920.5,-0.027384046
920.0,-0.026033865
919.5,-0.029750209
919.0,-0.028528582
918.5,-0.026785919
918.0,-0.028496765
917.5,-0.022795741
917.0,-0.027618095
916.5,-0.025272381
916.0,-0.026027527
915.5,-0.026199264
915.0,-0.027063154
914.5,-0.026317913
914.0,-0.02737828
913.5,-0.028205669
913.0,-0.024607528
912.5,-0.025627725
912.0,-0.028892344
911.5,-0.027691076
911.0,-0.024043564
910.5,-0.024272153
910.0,-0.026145449
909.5,-0.026420996
909.0,-0.025881719
908.5,-0.029028337
908.0,-0.027324833
907.5,-0.02702729
907.0,-0.02816383
906.5,-0.027258234
906.0,-0.030163405
905.5,-0.026083935
905.0,-0.028475322
904.5,-0.030786447
904.0,-0.026486922
903.5,-0.026478529
903.0,-0.025251141
902.5,-0.025370929
902.0,-0.029664952
901.5,-0.029274732
901.0,-0.026817378
900.5,-0.026566006
900.0,-0.024700308
899.5,-0.028219339
899.0,-0.00156047
898.5,-3.82939E-4
898.0,0.00210506
897.5,-0.002355156
897.0,-0.00243272
896.5,0.00234302
896.0,0.00126091
895.5,6.60978E-4
895.0,-6.52453E-4
894.5,8.25E-5
894.0,-0.001090573
893.5,-0.001597364
893.0,3.29417E-4
892.5,4.33371E-4
892.0,-0.001818273
891.5,1.94153E-4
891.0,0.003262821
890.5,-0.001627673
890.0,0.001528857
889.5,-0.002592
889.0,5.95668E-4
888.5,-2.54536E-4
888.0,4.28674E-4
887.5,-8.30409E-4
887.0,-3.7007E-4
886.5,-0.001865527
886.0,2.88748E-4
885.5,-0.001099442
885.0,0.001146977
884.5,-1.39276E-4
884.0,-0.001899166
883.5,-0.001547026
883.0,0.002034816
882.5,-0.001493957
882.0,0.001122096
881.5,4.07E-6
881.0,0.002036256
880.5,-9.20901E-4
880.0,-1.60022E-4
879.5,0.001325618
879.0,5.29512E-4
878.5,6.48579E-4
878.0,0.001149586
877.5,-7.65492E-4
877.0,-8.25E-6
876.5,9.46491E-4
876.0,-9.25377E-4
875.5,1.03766E-4
875.0,6.15996E-4
874.5,1.622E-4
874.0,-1.03962E-4
873.5,-9.00769E-4
873.0,-4.02972E-4
872.5,5.96574E-4
872.0,5.94466E-4
871.5,-0.001164171
871.0,-0.001403205
870.5,-2.84485E-4
870.0,5.38312E-4
869.5,9.11367E-4
869.0,1.02422E-4
868.5,-1.66415E-4
868.0,-2.92153E-4
867.5,-9.04E-5
867.0,4.21E-5
866.5,-4.03881E-4
866.0,-2.03304E-4
865.5,-7.06E-5
865.0,3.19644E-4
864.5,6.46765E-4
864.0,1.39274E-4
863.5,-4.07E-5
863.0,-8.56061E-4
862.5,-2.75343E-4
862.0,-3.57198E-4
861.5,-0.001133739
861.0,-2.09033E-4
860.5,-1.36479E-4
860.0,-6.02E-5
859.5,-4.97149E-4
859.0,9.17219E-4
858.5,-6.04676E-4
858.0,-9.68339E-4
857.5,-1.57274E-4
857.0,-5.41654E-4
856.5,-6.86E-5
856.0,-0.001610108
855.5,2.13555E-4
855.0,-2.91706E-4
854.5,4.21108E-4
854.0,-2.9082E-4
853.5,-6.78653E-4
853.0,-3.99963E-4
852.5,0.001047254
852.0,9.23424E-4
851.5,-8.19402E-4
851.0,-0.001466663
850.5,0.001122503
850.0,0.001581138
849.5,1.6449E-4
849.0,-8.52271E-4
848.5,-4.8421E-4
848.0,-0.001673443
847.5,-1.36821E-4
847.0,4.62866E-4
846.5,-5.77E-5
846.0,1.47E-5
845.5,-2.40716E-4
845.0,1.5972E-4
844.5,2.30854E-4
844.0,-9.36E-5
843.5,-5.44416E-4
843.0,-0.00239972
842.5,-3.68249E-4
842.0,0.001670087
841.5,9.94629E-4
841.0,6.58206E-4
840.5,-5.65346E-4
840.0,2.48465E-4
839.5,4.50452E-4
839.0,7.91355E-4
838.5,2.37649E-4
838.0,-4.3111E-4
837.5,8.3075E-4
837.0,4.93873E-4
836.5,-4.71E-5
836.0,0.001024307
835.5,3.37835E-4
835.0,-0.00153236
834.5,-0.001000605
834.0,-1.14542E-4
833.5,6.28477E-4
833.0,4.1523E-4
832.5,-7.96E-5
832.0,1.79482E-4
831.5,-6.84681E-4
831.0,-0.001021097
830.5,4.69672E-4
830.0,0.00143547
829.5,-5.77E-5
829.0,1.93877E-4
828.5,8.03608E-4
828.0,-0.001098681
827.5,-7.21364E-4
827.0,5.87718E-4
826.5,0.0015248
826.0,-1.67186E-4
825.5,-4.13318E-4
825.0,3.18114E-4
824.5,-6.23E-5
824.0,-2.46472E-4
823.5,-5.87702E-4
823.0,7.40835E-4
822.5,-4.95091E-4
822.0,-4.51208E-4
821.5,-0.0011384
821.0,9.35E-6
820.5,-0.001235649
820.0,8.39563E-4
819.5,5.12446E-4
819.0,-5.1314E-4
818.5,-0.001161051
818.0,8.13691E-4
817.5,-5.1482E-4
817.0,4.9442E-4
816.5,-4.55513E-4
816.0,-8.1034E-4
815.5,-0.001918587
815.0,8.75561E-4
814.5,0.001102457
814.0,-5.20839E-4
813.5,5.5803E-4
813.0,2.93269E-4
812.5,1.70078E-4
812.0,-4.59493E-4
811.5,2.67736E-4
811.0,-7.42423E-4
810.5,-5.02764E-4
810.0,-0.001060221
809.5,5.35164E-4
809.0,-3.78432E-4
808.5,0.001049172
808.0,-5.56448E-4
807.5,-5.41349E-4
807.0,9.97756E-4
806.5,5.21682E-4
806.0,-0.001596157
805.5,-8.41642E-4
805.0,-0.001782052
804.5,5.02346E-4
804.0,-0.00145452
803.5,-6.42149E-4
803.0,-0.001208262
802.5,-3.33214E-4
802.0,2.47952E-4
801.5,-2.4444E-4
801.0,-8.04191E-4
800.5,-7.95451E-4
800.0,0.001400172
799.5,3.46493E-4
799.0,5.17147E-4
798.5,-8.21156E-4
798.0,1.73291E-4
797.5,1.90241E-4
797.0,-0.001838846
796.5,-0.001585116
796.0,-4.67E-5
795.5,8.95337E-4
795.0,0.002101383
794.5,1.0E-5
794.0,-3.8473E-4
793.5,3.94338E-4
793.0,-0.001347781
792.5,6.47773E-4
792.0,1.29E-5
791.5,-0.001323562
791.0,-0.00136215
790.5,-1.4072E-4
790.0,2.94705E-4
789.5,-5.12311E-4
789.0,-4.46144E-4
788.5,5.96E-5
788.0,3.66968E-4
787.5,-4.03059E-4
787.0,-5.92302E-4
786.5,4.83893E-4
786.0,-4.03292E-4
785.5,5.1321E-4
785.0,-9.89E-5
784.5,1.97834E-4
784.0,2.88221E-4
783.5,-0.001627525
783.0,-7.40681E-4
782.5,8.99551E-4
782.0,8.01E-6
781.5,-0.001071684
781.0,-8.84474E-4
780.5,1.17968E-4
780.0,-0.001600775
779.5,2.27422E-4
779.0,-1.79799E-4
778.5,4.04146E-4
778.0,-6.21573E-4
777.5,-7.32352E-4
777.0,-9.56928E-4
776.5,5.55519E-4
776.0,7.14526E-4
775.5,-4.16332E-4
775.0,-0.001099851
774.5,4.73544E-4
774.0,-2.03973E-4
773.5,-2.4955E-4
773.0,5.30724E-4
772.5,1.94339E-4
772.0,-5.06134E-4
771.5,3.73928E-4
771.0,4.61261E-4
770.5,-1.08E-5
770.0,-3.33725E-4
769.5,-1.04331E-4
769.0,-2.74E-5
768.5,-1.64812E-4
768.0,0.001219898
767.5,-4.03436E-4
767.0,9.54414E-4
766.5,-4.92939E-4
766.0,2.19718E-4
765.5,-2.38031E-4
765.0,5.32379E-4
764.5,7.73294E-4
764.0,2.12165E-4
763.5,-4.78486E-4
763.0,-8.71609E-4
762.5,-4.93668E-4
762.0,4.92781E-4
761.5,2.36093E-4
761.0,-5.88682E-4
760.5,-0.001752979
760.0,-4.2574E-4
759.5,-4.66466E-4
759.0,0.001094165
758.5,2.11778E-4
758.0,5.03572E-4
757.5,-0.001005292
757.0,-6.65257E-4
756.5,-6.34976E-4
756.0,7.29844E-4
755.5,7.43014E-4
755.0,5.49977E-4
754.5,4.29925E-4
754.0,5.80866E-4
753.5,-9.82968E-4
753.0,-7.91148E-4
752.5,-7.60255E-4
752.0,1.06768E-4
751.5,1.27335E-4
751.0,1.14E-5
750.5,3.02824E-4
750.0,0.001503047
749.5,-6.64588E-4
749.0,-2.10577E-4
748.5,1.6483E-4
748.0,-9.93671E-4
747.5,5.47496E-4
747.0,-2.49949E-4
746.5,-7.33974E-4
746.0,-1.70853E-4
745.5,-7.16021E-4
745.0,-2.64387E-4
744.5,-0.001490986
744.0,-1.46061E-4
743.5,-4.62516E-4
743.0,-3.68006E-4
742.5,-0.001539881
742.0,7.73249E-4
741.5,0.001840826
741.0,0.001147065
740.5,0.001499757
740.0,5.53852E-4
739.5,-0.001983985
739.0,-3.01008E-4
738.5,-4.41112E-4
738.0,-0.002526816
737.5,-3.89E-5
737.0,4.648E-4
736.5,-9.45985E-4
736.0,-5.10137E-4
735.5,-2.39563E-4
735.0,-3.81194E-4
734.5,-4.9637E-4
734.0,-5.38106E-4
733.5,-4.40254E-4
733.0,-2.77438E-4
732.5,-1.16773E-4
732.0,3.73243E-4
731.5,2.59164E-4
731.0,-3.57E-6
730.5,-6.79875E-4
730.0,8.68066E-4
729.5,0.001016968
729.0,4.20476E-4
728.5,-5.61286E-4
728.0,-0.001108611
727.5,-5.18E-7
727.0,9.11E-5
726.5,5.25427E-4
726.0,-0.002518553
725.5,-4.67E-5
725.0,-2.40618E-4
724.5,4.76495E-4
724.0,4.23222E-4
723.5,-0.001016563
723.0,-0.001255594
722.5,-8.11529E-4
722.0,7.6117E-4
721.5,-9.89E-5
721.0,-0.001365274
720.5,-4.86238E-4
720.0,-3.19488E-4
719.5,-0.001663118
719.0,7.47745E-4
718.5,-5.07976E-4
718.0,-2.99695E-4
717.5,5.54012E-4
717.0,3.61592E-4
716.5,-7.21215E-4
716.0,-6.21311E-4
715.5,-5.26E-5
715.0,-9.45E-5
714.5,-1.02E-5
714.0,-8.31326E-4
713.5,1.6861E-4
713.0,-7.64532E-4
712.5,3.4601E-4
712.0,6.97799E-4
711.5,-2.89287E-4
711.0,-0.001680692
710.5,-8.06371E-4
710.0,-5.68325E-4
709.5,6.10781E-4
709.0,8.26921E-4
708.5,3.19372E-4
708.0,-7.61E-5
707.5,7.11757E-4
707.0,2.47144E-4
706.5,-0.001559178
706.0,-0.001248793
705.5,-2.98188E-4
705.0,0.002591745
704.5,-7.42702E-4
704.0,1.80488E-4
703.5,-8.79437E-4
703.0,4.91439E-4
702.5,4.96E-5
702.0,7.72227E-4
701.5,-4.53592E-4
701.0,-4.23484E-4
700.5,-2.59582E-4
700.0,3.66039E-4
699.5,-2.80192E-4
699.0,-2.63576E-4
698.5,0.001204471
698.0,1.30935E-4
697.5,-0.001047976
697.0,-3.6362E-4
696.5,6.30123E-4
696.0,7.85433E-4
695.5,0.001481605
695.0,2.10735E-4
694.5,2.33734E-4
694.0,4.68232E-4
693.5,-6.70428E-4
693.0,-2.93917E-4
692.5,4.09054E-4
692.0,4.96649E-4
691.5,-5.78E-6
691.0,-1.83624E-4
690.5,-4.27779E-4
690.0,-2.60898E-4
689.5,-2.30893E-4
689.0,0.002227994
688.5,9.46E-5
688.0,5.27E-5
687.5,1.13E-5
687.0,5.01731E-4
686.5,-7.53555E-4
686.0,-1.97374E-4
685.5,1.07304E-4
685.0,6.73442E-4
684.5,-7.07141E-4
684.0,-8.89877E-4
683.5,7.14018E-4
683.0,0.001004458
682.5,-1.90098E-4
682.0,-9.37E-5
681.5,-1.27249E-4
681.0,-5.73688E-4
680.5,-8.07244E-4
680.0,-9.66472E-4
679.5,4.03554E-4
679.0,9.2613E-4
678.5,8.05495E-4
678.0,8.76E-5
677.5,-1.47308E-4
677.0,-4.6E-5
676.5,1.86982E-4
676.0,1.19E-5
675.5,-0.00200932
675.0,-3.25832E-4
674.5,-0.001386516
674.0,7.31E-6
673.5,3.66E-5
673.0,1.4276E-4
672.5,-4.31824E-4
672.0,3.4326E-4
671.5,-9.69E-5
671.0,7.43E-5
670.5,-2.96473E-4
670.0,6.78355E-4
669.5,5.6458E-4
669.0,4.75582E-4
668.5,-5.76696E-4
668.0,-6.08013E-4
667.5,7.59602E-4
667.0,6.59E-5
666.5,7.22323E-4
666.0,9.42585E-4
665.5,1.56096E-4
665.0,6.23E-5
664.5,2.38997E-4
664.0,6.69608E-4
663.5,-4.50275E-4
663.0,5.9876E-4
662.5,8.52284E-4
662.0,3.89499E-4
661.5,-0.001070176
661.0,-3.66769E-4
660.5,2.68715E-4
660.0,-3.11923E-4
659.5,-6.92462E-4
659.0,1.43953E-4
658.5,1.65178E-4
658.0,3.36004E-4
657.5,-7.95533E-4
657.0,-9.02134E-4
656.5,-8.73079E-4
656.0,6.89577E-4
655.5,0.001098092
655.0,7.23E-5
654.5,1.7197E-4
654.0,4.59247E-4
653.5,4.04265E-4
653.0,1.48819E-4
652.5,2.92E-5
652.0,-0.001981942
651.5,-5.85E-5
651.0,0.001127424
650.5,0.001132281
650.0,7.94983E-4
649.5,1.21353E-4
649.0,-5.46781E-4
648.5,0.001079934
648.0,-3.26544E-4
647.5,1.48787E-4
647.0,0.00162152
646.5,7.56045E-4
646.0,4.92113E-4
645.5,0.001755686
645.0,0.001091865
644.5,-6.33471E-4
644.0,8.26141E-4
643.5,6.25899E-4
643.0,-4.07E-5
642.5,8.9E-5
642.0,8.53E-5
641.5,0.001084175
641.0,6.11922E-4
640.5,2.70783E-4
640.0,2.64894E-4
639.5,8.68534E-4
639.0,-2.94991E-4
638.5,-1.00335E-4
638.0,7.8416E-4
637.5,2.93798E-4
637.0,-6.19454E-4
636.5,0.001884062
636.0,5.46926E-4
635.5,-5.23999E-4
635.0,-3.96569E-4
634.5,7.35708E-4
634.0,-2.8241E-4
633.5,9.37685E-4
633.0,0.001150435
632.5,-4.00214E-4
632.0,9.17681E-4
631.5,0.001283927
631.0,0.001054615
630.5,6.73E-5
630.0,2.0749E-4
629.5,4.41E-5
629.0,0.001657454
628.5,0.001590974
628.0,0.001369489
627.5,1.87062E-4
627.0,7.71534E-4
626.5,3.19483E-4
626.0,0.001807365
625.5,3.06575E-4
625.0,7.52636E-4
624.5,0.001051354
624.0,8.97313E-4
623.5,6.67374E-4
623.0,0.001273832
622.5,9.68199E-4
622.0,0.001578013
621.5,0.003257337
621.0,0.001960084
620.5,0.002189254
620.0,0.002112977
619.5,0.00218949
619.0,0.00333002
618.5,0.004691204
618.0,0.002491568
617.5,0.003318941
617.0,0.003915343
616.5,0.003382825
616.0,0.002558923
615.5,0.002407945
615.0,0.002479784
614.5,0.003647276
614.0,0.003854852
613.5,0.004926594
613.0,0.005048599
612.5,0.005098511
612.0,0.00373323
611.5,0.006945747
611.0,0.004820476
610.5,0.006318428
610.0,0.006763726
609.5,0.007542778
609.0,0.006691715
608.5,0.005988352
608.0,0.006890522
607.5,0.007002185
607.0,0.007054259
606.5,0.007783614
606.0,0.00706514
605.5,0.008482108
605.0,0.008800151
604.5,0.009186485
604.0,0.009511738
603.5,0.009704027
603.0,0.009023534
602.5,0.010591345
602.0,0.010402584
601.5,0.010562593
601.0,0.012308748
600.5,0.012567124
600.0,0.013535349
599.5,0.014247667
599.0,0.013296526
598.5,0.014047386
598.0,0.014902724
597.5,0.015858786
